coin	hourly	change	granular	time_stamp
Uniswap	0.6	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Solana	1.7	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Chainlink	0.6	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Polygon	1.4	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Theta Network	1.9	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Wrapped Bitcoin	0.6	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Stellar	0.3	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Ethereum Classic	1.2	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Dai	0.2	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
VeChain	1.4	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
TRON	0.5	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Filecoin	0.5	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Internet Computer	5.1	positive	toasty (4-6%)	2021-06-27T08:15:05Z
Shiba Inu	0.8	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Monero	0.1	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
cUSDC	-0	negative	neutral (0%)	2021-06-27T08:15:05Z
EOS	1.1	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Amp	0	negative	neutral (0%)	2021-06-27T08:15:05Z
cDAI	0.1	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
OKB	0.7	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Crypto.com Coin	1.5	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Aave	1.4	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Algorand	1.5	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Bitcoin SV	0.5	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Klaytn	-0.5	negative	chilly (-0-2%)	2021-06-27T08:15:05Z
PancakeSwap	1.3	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Cosmos	2.3	positive	warm (2-4%)	2021-06-27T08:15:05Z
NEO	1.6	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Theta Fuel	0.9	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Terra	1.4	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
cETH	0.9	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
IOTA	0.5	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Tezos	0.6	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Celsius Network	0.4	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
LEO Token	2.7	positive	warm (2-4%)	2021-06-27T08:15:05Z
FTX Token	0.7	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
TerraUSD	-0	negative	neutral (0%)	2021-06-27T08:15:05Z
Maker	0.1	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Avalanche	0.8	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
SafeMoon	-0.5	negative	chilly (-0-2%)	2021-06-27T08:15:05Z
Huobi Token	0.1	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
BitTorrent	0.6	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Hedera Hashgraph	1.1	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
The Graph	1.1	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Decred	0.4	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
THORChain	1.6	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Kusama	1.6	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
TrueUSD	-0.1	negative	chilly (-0-2%)	2021-06-27T08:15:05Z
Waves	0.5	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Huobi BTC	1	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Sushi	0.7	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Dash	0.8	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Compound	1.2	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Chiliz	1.2	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Telcoin	1.1	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Zcash	1.5	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Elrond	2	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Quant	0.4	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
yearn.finance	0.2	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Holo	1.1	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Lido Staked Ether	-0.5	negative	chilly (-0-2%)	2021-06-27T08:15:05Z
NEM	0.9	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Helium	1.7	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Synthetix Network Token	0.6	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Enjin Coin	2	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Paxos Standard	-0.1	negative	chilly (-0-2%)	2021-06-27T08:15:05Z
Zilliqa	1	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Mdex	1	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Basic Attention Token	1.8	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Near	2.6	positive	warm (2-4%)	2021-06-27T08:15:05Z
Liquity USD	0.4	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
XDC Network	2	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Bitcoin Gold	-0	negative	neutral (0%)	2021-06-27T08:15:05Z
HUSD	0.1	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Stacks	1.3	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
NEXO	1.8	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Horizen	2	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Bancor Network Token	0.7	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Harmony	2.9	positive	warm (2-4%)	2021-06-27T08:15:05Z
Decentraland	1.4	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Qtum	1.2	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Nano	1.6	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
DigiByte	0.5	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
cUSDT	-0.3	negative	chilly (-0-2%)	2021-06-27T08:15:05Z
KuCoin Token	-0.2	negative	chilly (-0-2%)	2021-06-27T08:15:05Z
Pirate Chain	0.3	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Ontology	1.2	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
Fantom	1.5	positive	luke warm (0-2%)	2021-06-27T08:15:05Z
coin	hourly	change	granular	time_stamp
Bitcoin	0.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Ethereum	0.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Tether	-0.2	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
Binance Coin	0.4	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Cardano	0.5	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Dogecoin	0.6	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
XRP	-0	negative	neutral (0%)	2021-06-27T08:30:07Z
USD Coin	-0.1	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
Polkadot	-0.2	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
Binance USD	-0.2	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
Bitcoin Cash	0.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Litecoin	-0	negative	neutral (0%)	2021-06-27T08:30:07Z
Uniswap	0.4	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Solana	1.3	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Chainlink	0.4	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Polygon	2.2	positive	warm (2-4%)	2021-06-27T08:30:07Z
Theta Network	1.3	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Wrapped Bitcoin	0.3	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Stellar	-0.3	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
Ethereum Classic	0.7	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Dai	0.2	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
VeChain	1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
TRON	0.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Filecoin	0.5	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Internet Computer	6.3	positive	hot (>6%)	2021-06-27T08:30:07Z
Shiba Inu	0.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Monero	-0.2	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
cUSDC	-0.2	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
EOS	0.3	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Amp	-1.9	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
cDAI	0.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
OKB	0.4	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Crypto.com Coin	0.8	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Aave	1.3	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Algorand	0.7	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Bitcoin SV	-0.2	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
Klaytn	0.9	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
PancakeSwap	0.9	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Cosmos	0.4	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
NEO	0.7	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Theta Fuel	0.6	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Terra	1.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
cETH	0.9	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
IOTA	0.4	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Tezos	0.4	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
LEO Token	2.9	positive	warm (2-4%)	2021-06-27T08:30:07Z
Celsius Network	1.2	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
FTX Token	0.3	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
TerraUSD	-0.4	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
Maker	0.4	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Avalanche	0.5	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
SafeMoon	-0.8	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
Huobi Token	-0.2	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
BitTorrent	0.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
The Graph	1.3	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Hedera Hashgraph	0.3	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Decred	0.3	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Kusama	1.9	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
THORChain	0.9	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
TrueUSD	0.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Waves	0.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Huobi BTC	0.5	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
 Sushi	0.5	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Dash	0.6	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Compound	0.4	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Chiliz	0.3	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Telcoin	0.5	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Elrond	1.8	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Zcash	-0.1	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
Quant	-1.1	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
yearn.finance	0.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Holo	0.7	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Lido Staked Ether	-0.3	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
NEM	0.8	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Helium	1.4	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Synthetix Network Token	0.4	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Enjin Coin	0.8	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Paxos Standard	0.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Zilliqa	0.5	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Mdex	0	negative	neutral (0%)	2021-06-27T08:30:07Z
Near	2.9	positive	warm (2-4%)	2021-06-27T08:30:07Z
Basic Attention Token	1.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Liquity USD	-0.5	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
XDC Network	1.6	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
HUSD	0.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Stacks	2.4	positive	warm (2-4%)	2021-06-27T08:30:07Z
Bitcoin Gold	-1.1	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
NEXO	2.5	positive	warm (2-4%)	2021-06-27T08:30:07Z
Harmony	1.3	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Bancor Network Token	0.8	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Horizen	0.6	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Decentraland	1.2	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Qtum	0.4	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Nano	-0	negative	neutral (0%)	2021-06-27T08:30:07Z
DigiByte	0.3	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
cUSDT	-0.3	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
KuCoin Token	-0.3	negative	chilly (-0-2%)	2021-06-27T08:30:07Z
Pirate Chain	0.3	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Ontology	0.6	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
Fantom	1.1	positive	luke warm (0-2%)	2021-06-27T08:30:07Z
coin	hourly	change	granular	time_stamp
Bitcoin	-0.7	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Ethereum	-0.5	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Tether	-0.2	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Binance Coin	-0.1	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Cardano	-0.2	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Dogecoin	-0.3	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
XRP	-0.7	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
USD Coin	-0.4	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Polkadot	-1	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Binance USD	-0.2	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Bitcoin Cash	-0.7	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Litecoin	-1.1	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Uniswap	-0.5	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Solana	-0.2	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Chainlink	-0.4	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Polygon	0.9	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
Theta Network	-0.3	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Wrapped Bitcoin	-0.3	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Stellar	-1.1	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Ethereum Classic	-0.4	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Dai	0.2	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
VeChain	0.1	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
TRON	-0.5	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Filecoin	-0.5	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Internet Computer	4.9	positive	toasty (4-6%)	2021-06-27T08:45:04Z
Shiba Inu	-0.4	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Monero	-0.8	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
cUSDC	0.1	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
EOS	-0.7	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Amp	-2.2	negative	cold (-2-4%)	2021-06-27T08:45:04Z
cDAI	0.1	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
OKB	-0.1	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Crypto.com Coin	-0.2	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Aave	0.5	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
Algorand	-0.7	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Klaytn	0	negative	neutral (0%)	2021-06-27T08:45:04Z
Bitcoin SV	-1.3	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
PancakeSwap	-0	negative	neutral (0%)	2021-06-27T08:45:04Z
Cosmos	-1.4	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
NEO	-0.4	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Theta Fuel	-0.6	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Terra	0.1	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
cETH	0.6	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
IOTA	-0.3	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Tezos	-0.5	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Celsius Network	1	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
LEO Token	0.6	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
FTX Token	-0.7	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
TerraUSD	-0.5	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Maker	-0.2	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Avalanche	-0	negative	neutral (0%)	2021-06-27T08:45:04Z
SafeMoon	-0.8	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Huobi Token	-0.7	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
BitTorrent	-0.5	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Kusama	1.7	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
Hedera Hashgraph	-0.7	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
The Graph	0.1	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
Decred	-0.6	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
THORChain	-0.8	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
TrueUSD	-0.3	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Waves	-0.4	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Huobi BTC	0.3	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
Sushi	-0.4	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Dash	-0.1	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Compound	-0.6	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Chiliz	-0.5	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Telcoin	-0.1	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Elrond	1	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
Zcash	-1.5	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Quant	-2.9	negative	cold (-2-4%)	2021-06-27T08:45:04Z
yearn.finance	-0.5	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Holo	-0.6	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Lido Staked Ether	0.5	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
NEM	-0.3	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Helium	-0	negative	neutral (0%)	2021-06-27T08:45:04Z
Synthetix Network Token	-0.4	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Enjin Coin	-0.5	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Paxos Standard	-0.3	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Zilliqa	-0.2	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Mdex	0.4	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
Near	1.2	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
Basic Attention Token	0	negative	neutral (0%)	2021-06-27T08:45:04Z
Liquity USD	-0.7	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
XDC Network	-3	negative	cold (-2-4%)	2021-06-27T08:45:04Z
HUSD	-0.3	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Bitcoin Gold	-1.9	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
NEXO	2.1	positive	warm (2-4%)	2021-06-27T08:45:04Z
Stacks	1.5	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
Harmony	1.1	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
Bancor Network Token	0.2	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
Horizen	-0.8	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Decentraland	-0.4	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Qtum	-1.2	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Nano	-0.8	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
DigiByte	-0.1	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
cUSDT	-0.2	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
KuCoin Token	-0.9	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Pirate Chain	0.4	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
Ontology	-0.1	negative	chilly (-0-2%)	2021-06-27T08:45:04Z
Fantom	0.6	positive	luke warm (0-2%)	2021-06-27T08:45:04Z
coin	hourly	change	granular	time_stamp
Bitcoin	-0.9	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Ethereum	-1	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Tether	-0.2	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Binance Coin	-0.7	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Cardano	-1.1	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Dogecoin	-1.1	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
XRP	-0.9	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
USD Coin	-0.5	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Polkadot	-1	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Binance USD	-0.4	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Bitcoin Cash	-1.2	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Litecoin	-1.6	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Uniswap	-0.3	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Solana	-0.7	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Chainlink	-0.7	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Polygon	0.1	positive	luke warm (0-2%)	2021-06-27T09:00:06Z
Theta Network	-0.8	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Wrapped Bitcoin	-0.6	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Stellar	-1.4	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Ethereum Classic	-0.9	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Dai	0.2	positive	luke warm (0-2%)	2021-06-27T09:00:06Z
VeChain	-0.5	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
TRON	-1	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Filecoin	-0.4	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Internet Computer	1.7	positive	luke warm (0-2%)	2021-06-27T09:00:06Z
Shiba Inu	-0.6	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Monero	-1.2	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
cUSDC	-0.3	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
EOS	-1.3	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Amp	-2.7	negative	cold (-2-4%)	2021-06-27T09:00:06Z
cDAI	-0.3	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
OKB	-0.5	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Crypto.com Coin	-0.9	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Aave	-0	negative	neutral (0%)	2021-06-27T09:00:06Z
Algorand	-1.9	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Klaytn	-0.3	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Bitcoin SV	-1.4	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
PancakeSwap	-0.6	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Cosmos	-2.4	negative	cold (-2-4%)	2021-06-27T09:00:06Z
NEO	-1.1	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Theta Fuel	-0.5	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Terra	-0.4	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
cETH	-0.5	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
IOTA	-0.7	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Tezos	-0.8	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Celsius Network	0.6	positive	luke warm (0-2%)	2021-06-27T09:00:06Z
LEO Token	-1.2	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
FTX Token	-0.7	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
TerraUSD	-0.5	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Maker	-0.3	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Avalanche	-0.1	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
SafeMoon	0.2	positive	luke warm (0-2%)	2021-06-27T09:00:06Z
Huobi Token	-0.8	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
BitTorrent	-1	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Kusama	0.8	positive	luke warm (0-2%)	2021-06-27T09:00:06Z
Hedera Hashgraph	-0.8	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
The Graph	-0.2	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Decred	0.3	positive	luke warm (0-2%)	2021-06-27T09:00:06Z
THORChain	-1.1	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
TrueUSD	-0.3	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Waves	-0.6	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Huobi BTC	-0.2	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Sushi	-0.8	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Dash	-1	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Compound	-1.1	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Chiliz	-0.8	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
Telcoin	0	negative	neutral (0%)	2021-06-27T09:00:06Z
Elrond	-0.4	negative	chilly (-0-2%)	2021-06-27T09:00:06Z
